Name,Primary_Type,Secondary_Type,Generation,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Total,Height(m),Weight(kg),Image URL,Attack_Defense_Ratio,SpAtk_SpDef_Ratio,Speed_Avg_Ratio,Physical_Total,Special_Total,Offensive_Total,Defensive_Total,Stat_StdDev,Stat_Range,Highest_Stat_Percentage,Top_Two_Stat_Difference,Physical_Bulk,Special_Bulk,Survivability_Index,Offensive_Potential,BMI,Weight_Height_Ratio,Size_Class,Relative_Power,Type_Rarity,Speed_Tier
Larvitar,Rock,Ground,2.0,50,64,50,45,50,41,300,0.6,72.0,https://img.pokemondb.net/sprites/home/normal/2x/larvitar.jpg,1.28,0.9,0.7915057915057916,164,95,109,100,7.771743691090179,23,0.21333333333333335,-14.0,2500,2500,49.999999999999986,49.05976325897813,200.0,120.0,Medium,4.434696391551243,0.9878048780487805,Slow
Linoone,Normal,,3.0,78,70,61,50,61,100,420,0.5,32.5,https://img.pokemondb.net/sprites/home/normal/2x/linoone.jpg,1.1475409836065573,0.819672131147541,1.5625,209,111,120,122,17.469974241537965,50,0.23809523809523808,-22.0,4758,4758,66.2091619682503,70.4729873206489,130.0,65.0,Medium,6.173971679028996,0.8807339449541285,Very Fast
Blaziken,Fire,Fighting,3.0,80,120,70,110,70,80,530,1.9,52.0,https://img.pokemondb.net/sprites/home/normal/2x/blaziken.jpg,1.7142857142857142,1.5714285714285714,0.8888888888888888,270,180,230,140,21.369760566432806,50,0.22641509433962265,-10.0,5600,5600,73.18611420045941,101.83286739318974,14.40443213296399,27.36842105263158,Medium,7.790964261631828,0.981651376146789,Fast
Phione,Water,,4.0,80,80,80,80,80,80,480,0.4,3.1,https://img.pokemondb.net/sprites/home/normal/2x/phione.jpg,1.0,1.0,1.0,240,160,160,160,0.0,0,0.16666666666666666,0.0,6400,6400,79.99999999999999,79.99999999999999,19.374999999999996,7.75,Small,6.499999999999999,0.9230769230769231,Fast
Arctibax,Dragon,Ice,9.0,90,95,66,45,65,62,423,0.8,30.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/arctibax.png,1.4393939393939394,0.6923076923076923,0.8587257617728532,251,110,140,131,18.726985876002576,50,0.22458628841607564,-5.0,5940,5850,72.81708128750832,64.23562235377378,46.87499999999999,37.5,Medium,5.513092342927301,0.967391304347826,Average
Garbodor,Poison,,5.0,80,95,82,60,82,75,474,1.9,107.3,https://img.pokemondb.net/sprites/home/normal/2x/garbodor.jpg,1.1585365853658536,0.7317073170731707,0.9398496240601504,257,142,155,164,11.419281938896159,35,0.20042194092827004,-13.0,6560,6560,81.32783862070465,75.33186272918662,29.722991689750693,56.473684210526315,Large,6.705847964612118,0.9834710743801653,Average
Tatsugiri,Dragon,Water,9.0,68,50,60,120,95,82,475,0.3,8.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/tatsugiri.png,0.8333333333333334,1.263157894736842,1.0432569974554708,178,215,170,155,25.568861270433352,70,0.25263157894736843,-25.0,4080,6460,72.91125764865114,78.94446772968114,88.88888888888889,26.666666666666668,Small,6.190824734965645,0.9891304347826086,Fast
Stunky,Poison,Dark,4.0,63,63,47,41,41,74,329,0.4,19.2,https://img.pokemondb.net/sprites/home/normal/2x/stunky.jpg,1.3404255319148937,1.0,1.4509803921568627,173,82,104,88,13.746514709797049,33,0.22492401215805471,-11.0,2961,2583,49.51545278185527,57.603920450747395,119.99999999999997,47.99999999999999,Small,4.455208333333333,0.967032967032967,Average
Ursaring,Normal,,2.0,90,130,75,75,75,55,500,1.8,125.8,https://img.pokemondb.net/sprites/home/normal/2x/ursaring.jpg,1.7333333333333334,1.0,0.6179775280898876,295,150,205,150,25.4296414970142,75,0.26,-40.0,6750,6750,79.69939268869581,81.24358923778306,38.82716049382716,69.88888888888889,Large,7.3911606525854046,0.9024390243902439,Slow
Toedscool,Ground,Grass,9.0,40,40,35,50,100,70,335,0.9,33.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/toedscool.png,1.1428571428571428,0.5,1.320754716981132,115,150,90,135,24.983327774070986,65,0.29850746268656714,-30.0,1400,4000,51.92494101851103,51.92494101851103,40.74074074074074,36.666666666666664,Medium,4.366160602554718,0.9782608695652174,Average
Dracovish,Water,Dragon,8.0,90,90,100,70,80,75,505,2.3,215.0,https://img.pokemondb.net/sprites/home/normal/2x/dracovish.jpg,0.9,0.875,0.872093023255814,280,150,160,180,11.14300976696452,30,0.19801980198019803,-10.0,9000,7200,89.62809493114327,77.88741152776655,40.642722117202275,93.47826086956522,Large,6.873905177612497,0.9873417721518988,Average
Wooloo,Normal,,8.0,42,40,55,40,45,48,270,0.6,6.0,https://img.pokemondb.net/sprites/home/normal/2x/wooloo.jpg,0.7272727272727273,0.8888888888888888,1.0810810810810811,137,85,80,100,5.796550698475776,15,0.2037037037037037,-7.0,2310,1890,47.01915621722009,42.50634276730443,16.666666666666668,10.0,Small,3.675157223674008,0.9493670886075949,Slow
Crabrawler,Fighting,,7.0,47,82,57,42,47,63,338,0.6,7.0,https://img.pokemondb.net/sprites/home/normal/2x/crabrawler.jpg,1.4385964912280702,0.8936170212765957,1.1454545454545455,186,89,124,104,14.719601443879744,40,0.24260355029585798,-19.0,2679,2209,50.12143815006409,60.08986533649082,19.444444444444446,11.666666666666668,Small,4.524112591037333,0.9705882352941176,Average
Exeggutor,Grass,Psychic,1.0,95,95,85,125,75,55,530,2.0,120.0,https://img.pokemondb.net/sprites/home/normal/2x/exeggutor.jpg,1.1176470588235294,1.6666666666666667,0.5789473684210527,275,200,220,160,23.38090388900024,70,0.2358490566037736,-30.0,8075,7125,84.60601983666086,86.7625090272975,30.0,60.0,Large,7.769104950413052,0.9830508474576272,Slow
Cottonee,Grass,Fairy,5.0,40,27,60,37,50,66,280,0.3,0.6,https://img.pokemondb.net/sprites/home/normal/2x/cottonee.jpg,0.45,0.74,1.5420560747663552,127,87,64,110,14.746751054610865,39,0.2357142857142857,-6.0,2400,2000,49.32424148660939,40.39892491339021,6.666666666666667,2.0,Small,3.961260401036694,0.9834710743801653,Average
Magneton,Electric,Steel,1.0,50,60,95,120,70,70,465,1.0,60.0,https://img.pokemondb.net/sprites/home/normal/2x/magneton.jpg,0.631578947368421,1.7142857142857142,0.8860759493670886,205,190,180,165,25.64176280991617,70,0.25806451612903225,-25.0,4750,3500,69.27829911179228,79.58114415792782,60.0,60.0,Medium,6.816290192343526,0.9830508474576272,Average
Hitmontop,Fighting,,2.0,50,95,95,35,110,70,455,1.4,48.0,https://img.pokemondb.net/sprites/home/normal/2x/hitmontop.jpg,1.0,0.3181818181818182,0.9090909090909091,240,145,130,205,29.226129861250303,75,0.24175824175824176,-15.0,4750,5500,80.5431786154664,61.51247901528123,24.48979591836735,34.285714285714285,Medium,6.725956193852718,0.975609756097561,Average
Great Tusk,Ground,Fighting,9.0,115,131,131,53,53,87,570,2.2,320.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/great-tusk.png,1.0,1.0,0.9006211180124224,377,106,184,184,36.287738976133525,78,0.22982456140350876,0.0,15065,6095,92.77159040440692,84.53219365480997,66.11570247933884,145.45454545454544,Large,7.428989681958774,0.9891304347826086,Fast
Golett,Ground,Ghost,5.0,59,74,50,35,50,35,303,1.0,92.0,https://img.pokemondb.net/sprites/home/normal/2x/golett.jpg,1.48,0.7,0.6529850746268656,183,85,109,100,14.869431730903505,39,0.24422442244224424,-15.0,2950,2950,52.83609026293604,44.92167444774987,92.0,92.0,Medium,4.286649648264707,0.9834710743801653,Very Slow
Slugma,Fire,,2.0,40,40,40,70,40,20,250,0.7,35.0,https://img.pokemondb.net/sprites/home/normal/2x/slugma.jpg,1.0,1.75,0.43478260869565216,120,110,110,80,16.02081978759722,50,0.28,-30.0,1600,1600,39.99999999999999,38.25862365544777,71.42857142857144,50.0,Medium,3.6955803262927023,0.9390243902439024,Very Slow
Cursola,Ghost,,8.0,60,95,50,145,130,30,510,1.0,0.4,https://img.pokemondb.net/sprites/home/normal/2x/cursola.jpg,1.9,1.1153846153846154,0.3125,205,275,240,180,46.04345773288535,115,0.28431372549019607,-15.0,3000,7800,73.06143574062801,74.48536565244515,0.4,0.4,Medium,6.941963644717571,0.9620253164556962,Very Slow
Litleo,Fire,Normal,6.0,62,50,58,73,54,72,369,0.6,13.5,https://img.pokemondb.net/sprites/home/normal/2x/litleo.jpg,0.8620689655172413,1.3518518518518519,1.2121212121212122,170,127,123,112,9.418067742376884,23,0.1978319783197832,-1.0,3596,3348,57.90789980535635,64.05334094718059,37.5,22.5,Small,5.114345114345115,0.9833333333333333,Average
Torchic,Fire,,3.0,45,60,40,70,50,45,310,0.4,2.5,https://img.pokemondb.net/sprites/home/normal/2x/torchic.jpg,1.5,1.4,0.8490566037735849,145,120,130,90,11.254628677422755,30,0.22580645161290322,-10.0,1800,2250,44.81404746557164,57.38793548317166,15.624999999999996,6.25,Small,4.556979096426163,0.981651376146789,Slow
Scovillain,Grass,Fire,9.0,65,108,65,108,65,75,486,0.9,15.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/scovillain.png,1.6615384615384616,1.6615384615384616,0.9124087591240876,238,173,216,130,21.26969675383267,43,0.2222222222222222,0.0,4225,4225,64.99999999999999,95.63927122643497,18.51851851851852,16.666666666666668,Small,6.334191202512218,0.9891304347826086,Average
Regice,Ice,,3.0,80,50,100,100,200,50,580,1.8,175.0,https://img.pokemondb.net/sprites/home/normal/2x/regice.jpg,0.5,0.5,0.4716981132075472,230,300,150,300,55.37749241945383,150,0.3448275862068966,-100.0,8000,16000,116.96070952851461,62.996052494743644,54.01234567901234,97.22222222222221,Large,8.52596089008766,0.981651376146789,Slow
Roaring Moon,Dragon,Dark,9.0,105,139,71,55,101,119,590,2.0,380.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/roaring-moon.png,1.9577464788732395,0.5445544554455446,1.2632696390658174,315,156,194,172,30.845853313965343,84,0.23559322033898306,-20.0,7455,10605,90.97519752347951,96.89651343226707,95.0,190.0,Large,7.689655986588907,0.9891304347826086,Very Fast
Skorupi,Poison,Bug,4.0,40,50,90,30,55,65,330,0.8,12.0,https://img.pokemondb.net/sprites/home/normal/2x/skorupi.jpg,0.5555555555555556,0.5454545454545454,1.2264150943396226,180,85,80,145,20.97617696340303,60,0.2727272727272727,-25.0,3600,2200,58.28476683251455,46.025820412579435,18.749999999999996,15.0,Small,4.468749999999999,0.989010989010989,Average
Chien-Pao,Dark,Ice,9.0,80,120,80,90,65,135,570,1.9,152.2,https://img.pokemondb.net/sprites/scarlet-violet/normal/chien-pao.png,1.5,1.3846153846153846,1.5517241379310345,280,155,210,145,26.832815729997478,70,0.23684210526315788,-15.0,6400,5200,74.65022313634495,113.39289449053855,42.1606648199446,80.10526315789474,Large,7.428989681958774,0.9891304347826086,Very Fast
Lanturn,Water,Electric,2.0,125,58,58,76,76,67,460,1.2,22.5,https://img.pokemondb.net/sprites/home/normal/2x/lanturn.jpg,1.0,1.0,0.8524173027989822,241,152,134,134,25.00933159176124,67,0.2717391304347826,-49.0,7250,9500,81.98175283056285,66.59456649603595,15.625,18.75,Medium,6.799867800378572,0.975609756097561,Average
Boldore,Rock,,5.0,70,105,105,50,40,20,390,0.9,102.0,https://img.pokemondb.net/sprites/home/normal/2x/boldore.jpg,1.0,1.25,0.2702702702702703,280,90,155,145,34.92849839314596,85,0.2692307692307692,0.0,7350,2800,66.49399761150974,47.176939803165325,125.92592592592592,113.33333333333333,Large,5.517469844301109,0.9834710743801653,Very Slow
Stunfisk,Ground,Electric,5.0,109,66,84,81,99,32,471,0.7,11.0,https://img.pokemondb.net/sprites/home/normal/2x/stunfisk.jpg,0.7857142857142857,0.8181818181818182,0.36446469248291574,259,180,147,183,27.223151911562336,77,0.23142250530785563,-10.0,9156,10791,96.77882081100174,55.51278011019289,22.44897959183674,15.714285714285715,Small,6.663405888886724,0.9917355371900827,Very Slow
Shuppet,Ghost,,3.0,44,75,35,63,33,45,295,0.6,2.3,https://img.pokemondb.net/sprites/home/normal/2x/shuppet.jpg,2.142857142857143,1.9090909090909092,0.9,154,96,138,68,16.521702898510995,42,0.2542372881355932,-12.0,1540,1452,37.04061767851337,59.685858118445864,6.388888888888888,3.833333333333333,Small,4.336480107889414,0.963302752293578,Slow
Tauros,Normal,,1.0,75,100,95,40,70,110,490,1.4,88.4,https://img.pokemondb.net/sprites/home/normal/2x/tauros.jpg,1.0526315789473684,0.5714285714285714,1.4473684210526316,270,110,140,165,25.4296414970142,70,0.22448979591836735,-10.0,7125,5250,79.30385569313847,76.05904921522782,45.10204081632654,63.14285714285715,Medium,7.182757406985652,0.9152542372881356,Very Fast
Aron,Steel,Rock,3.0,50,70,100,40,40,30,330,0.4,60.0,https://img.pokemondb.net/sprites/home/normal/2x/aron.jpg,0.7,1.0,0.5,220,80,110,140,25.88435821108957,70,0.30303030303030304,-30.0,5000,2000,58.48035476425731,43.795191398878885,374.99999999999994,150.0,Medium,4.850977747808496,0.9724770642201834,Very Slow
Lycanroc,Rock,,7.0,75,115,65,55,65,112,487,0.8,25.0,https://img.pokemondb.net/sprites/home/normal/2x/lycanroc.jpg,1.7692307692307692,0.8461538461538461,1.4933333333333334,255,120,170,130,25.848920029019908,60,0.23613963039014374,-3.0,4875,4875,68.17565600874514,89.14415052442311,39.06249999999999,31.25,Medium,6.518469916672133,0.9705882352941176,Very Fast
Glimmet,Rock,Poison,9.0,48,35,42,105,60,60,350,0.7,8.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/glimmet.png,0.8333333333333334,1.75,1.0344827586206897,125,165,140,102,24.905153415842808,70,0.3,-45.0,2016,2880,49.45542359770267,60.413806179802734,16.326530612244902,11.428571428571429,Small,4.561660331027317,0.9782608695652174,Average
Stoutland,Normal,,5.0,85,110,90,45,90,80,500,1.2,61.0,https://img.pokemondb.net/sprites/home/normal/2x/stoutland.jpg,1.2222222222222223,0.5,0.9523809523809523,285,135,155,180,21.369760566432806,65,0.22,-20.0,7650,7650,88.30147975325002,73.43420462049961,42.361111111111114,50.833333333333336,Medium,7.0736792875655246,0.9421487603305785,Fast
Azurill,Normal,Fairy,3.0,50,20,40,20,40,20,190,0.2,2.0,https://img.pokemondb.net/sprites/home/normal/2x/azurill.jpg,0.5,0.5,0.5882352941176471,110,60,40,80,13.291601358251258,30,0.2631578947368421,-10.0,2000,2000,43.088693800637664,19.999999999999996,49.99999999999999,10.0,Small,2.7929871881321646,0.9908256880733946,Very Slow
Mienfoo,Fighting,,5.0,45,85,50,55,50,65,350,0.9,20.0,https://img.pokemondb.net/sprites/home/normal/2x/mienfoo.jpg,1.7,1.1,1.1403508771929824,180,105,140,100,14.719601443879744,40,0.24285714285714285,-20.0,2250,2250,48.274469230281476,67.23029093118441,24.691358024691358,22.22222222222222,Medium,4.951575501295867,0.9669421487603306,Average
Mantine,Water,Flying,2.0,85,40,70,80,140,70,485,2.1,220.0,https://img.pokemondb.net/sprites/home/normal/2x/mantine.jpg,0.5714285714285714,0.5714285714285714,0.8433734939759037,195,220,120,210,32.92668623877396,100,0.28865979381443296,-55.0,5950,11900,94.09105406772628,60.73177943751324,49.88662131519274,104.76190476190476,Large,7.169425833007843,0.9878048780487805,Average
Liepard,Dark,,5.0,64,88,50,88,50,106,446,1.1,37.5,https://img.pokemondb.net/sprites/home/normal/2x/liepard.jpg,1.76,1.76,1.5588235294117647,202,138,176,100,23.096897338531566,56,0.23766816143497757,-18.0,3200,3200,54.28835233189812,93.63187849306784,30.991735537190078,34.090909090909086,Medium,6.309721924508448,0.9669421487603306,Very Fast
Abomasnow,Grass,Ice,4.0,90,92,75,92,85,60,494,2.2,135.5,https://img.pokemondb.net/sprites/home/normal/2x/abomasnow.jpg,1.2266666666666666,1.0823529411764705,0.6912442396313364,257,177,184,160,12.691204303243513,32,0.1862348178137652,0.0,6750,7650,83.09487385131695,79.78274386456911,27.995867768595037,61.590909090909086,Large,6.689583333333332,0.978021978021978,Average
Altaria,Dragon,Flying,3.0,75,70,90,70,105,80,490,1.1,20.6,https://img.pokemondb.net/sprites/home/normal/2x/altaria.jpg,0.7777777777777778,0.6666666666666666,0.975609756097561,235,175,140,195,13.662601021279466,35,0.21428571428571427,-15.0,6750,7875,89.15882929144692,73.18611420045941,17.02479338842975,18.727272727272727,Medium,7.202966958867162,0.981651376146789,Fast
Eiscue,Ice,,8.0,75,80,110,65,90,50,470,1.4,89.0,https://img.pokemondb.net/sprites/home/normal/2x/eiscue.jpg,0.7272727272727273,0.7222222222222222,0.5952380952380952,265,155,145,200,20.65591117977289,60,0.23404255319148937,-20.0,8250,6750,90.55216105196527,63.82504298859906,45.40816326530613,63.57142857142858,Medium,6.397495907876977,0.9746835443037974,Slow
Zubat,Poison,Flying,1.0,40,45,35,30,40,55,245,0.8,7.5,https://img.pokemondb.net/sprites/home/normal/2x/zubat.jpg,1.2857142857142858,0.75,1.4473684210526316,120,70,75,75,8.612007121842542,25,0.22448979591836735,-10.0,1400,1600,38.25862365544777,42.0305899598308,11.718749999999998,9.375,Small,3.591378703492826,0.9830508474576272,Slow
Mewtwo,Psychic,,1.0,106,110,90,154,90,130,680,2.0,122.0,https://img.pokemondb.net/sprites/home/normal/2x/mewtwo.jpg,1.2222222222222223,1.711111111111111,1.1818181818181819,306,244,264,180,24.840826609971472,64,0.22647058823529412,-24.0,9540,9540,95.04522315953008,130.10248329037395,30.5,61.0,Large,9.967908238265803,0.9576271186440678,Very Fast
Manaphy,Water,,4.0,100,100,100,100,100,100,600,0.3,1.4,https://img.pokemondb.net/sprites/home/normal/2x/manaphy.jpg,1.0,1.0,1.0,300,200,200,200,0.0,0,0.16666666666666666,0.0,10000,10000,99.99999999999997,99.99999999999997,15.555555555555555,4.666666666666667,Small,8.125,0.9230769230769231,Very Fast
Zarude,Dark,Grass,8.0,105,120,105,70,95,105,600,1.8,70.0,https://img.pokemondb.net/sprites/home/normal/2x/zarude.jpg,1.1428571428571428,0.7368421052631579,1.0606060606060606,330,165,190,200,16.73320053068151,50,0.2,-15.0,11025,9975,101.554865303808,95.90093948322176,21.604938271604937,38.888888888888886,Medium,8.167016052608908,0.9873417721518988,Very Fast
Granbull,Fairy,,2.0,90,120,75,60,60,45,450,1.4,48.7,https://img.pokemondb.net/sprites/home/normal/2x/granbull.jpg,1.6,1.0,0.5555555555555556,285,120,180,135,26.832815729997478,75,0.26666666666666666,-30.0,6750,5400,73.98636222991408,68.6828545531999,24.84693877551021,34.78571428571429,Medium,6.6520445873268645,0.975609756097561,Slow
Ceruledge,Fire,Ghost,9.0,75,125,80,60,100,85,525,1.6,62.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/ceruledge.png,1.5625,0.6,0.9659090909090909,280,160,185,180,22.52776065213762,65,0.23809523809523808,-25.0,6000,7500,84.3432665301749,86.06503103631577,24.218749999999996,38.75,Medium,6.842490496540976,0.9891304347826086,Fast
Koraidon,Fighting,Dragon,9.0,100,135,115,85,100,135,670,2.5,303.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/koraidon.png,1.173913043478261,0.85,1.2616822429906542,350,185,220,215,20.412414523193153,50,0.20149253731343283,0.0,11500,10000,104.7689553171647,115.70767157962057,48.48,121.2,Large,8.732321205109436,0.9891304347826086,Very Fast
Passimian,Fighting,,7.0,100,120,90,40,60,80,490,2.0,82.8,https://img.pokemondb.net/sprites/home/normal/2x/passimian.jpg,1.3333333333333333,0.6666666666666666,0.975609756097561,310,100,160,150,28.577380332470412,80,0.24489795918367346,-20.0,9000,6000,81.43252849784717,72.68482371328557,20.7,41.4,Medium,6.558624762154714,0.9705882352941176,Fast
Gorebyss,Water,,3.0,55,84,105,114,75,52,485,1.8,22.6,https://img.pokemondb.net/sprites/home/normal/2x/gorebyss.jpg,0.8,1.52,0.6004618937644343,244,189,198,180,25.404067915722997,62,0.23505154639175257,-9.0,5775,4125,75.66082700139965,79.26153772582173,6.9753086419753085,12.555555555555555,Medium,7.129467296021578,0.926605504587156,Slow
Ursaluna,Ground,Normal,8.0,130,140,105,45,80,50,550,2.4,290.0,https://img.pokemondb.net/sprites/home/normal/2x/ursaluna.jpg,1.3333333333333333,0.5625,0.5,375,125,185,185,40.083246708153105,95,0.2545454545454545,-10.0,13650,10400,102.97715269155368,68.04092115953365,50.34722222222222,120.83333333333334,Large,7.486431381558164,0.9873417721518988,Slow
Monferno,Fire,Fighting,4.0,64,78,52,78,52,81,405,0.9,22.0,https://img.pokemondb.net/sprites/home/normal/2x/monferno.jpg,1.5,1.5,1.25,194,130,156,104,13.382824813917276,29,0.2,-3.0,3328,3328,55.72655814306092,78.98744659796213,27.160493827160494,24.444444444444443,Medium,5.484374999999999,0.989010989010989,Fast
Ferrothorn,Grass,Steel,5.0,74,94,131,54,116,20,489,1.0,110.0,https://img.pokemondb.net/sprites/home/normal/2x/ferrothorn.jpg,0.7175572519083969,0.46551724137931033,0.21321961620469085,299,170,148,247,40.96705993844323,111,0.26789366053169733,-15.0,9694,8584,103.98890414165824,46.64988058405551,110.0,110.0,Large,6.918058343239083,0.9834710743801653,Very Slow
Magnezone,Electric,Steel,4.0,70,70,115,130,90,60,535,1.2,180.0,https://img.pokemondb.net/sprites/home/normal/2x/magnezone.jpg,0.6086956521739131,1.4444444444444444,0.631578947368421,255,220,200,205,28.002976032319612,70,0.24299065420560748,-15.0,8050,6300,89.81443246321746,81.7330202556311,125.0,150.0,Large,7.244791666666666,0.989010989010989,Average
