Number,Name,Type,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Generation,Image URL,Height,Weight
0634,Zweilous,Dark Dragon,420,72,85,70,65,70,58,5.0,https://img.pokemondb.net/sprites/home/normal/2x/zweilous.jpg,1.4,50.0
0635,Hydreigon,Dark Dragon,600,92,105,90,125,90,98,5.0,https://img.pokemondb.net/sprites/home/normal/2x/hydreigon.jpg,1.8,160.0
0636,Larvesta,Bug Fire,360,55,85,55,50,55,60,5.0,https://img.pokemondb.net/sprites/home/normal/2x/larvesta.jpg,1.1,28.8
0637,Volcarona,Bug Fire,550,85,60,65,135,105,100,5.0,https://img.pokemondb.net/sprites/home/normal/2x/volcarona.jpg,1.6,46.0
0638,Cobalion,Steel Fighting,580,91,90,129,90,72,108,5.0,https://img.pokemondb.net/sprites/home/normal/2x/cobalion.jpg,2.1,250.0
0639,Terrakion,Rock Fighting,580,91,129,90,72,90,108,5.0,https://img.pokemondb.net/sprites/home/normal/2x/terrakion.jpg,1.9,260.0
0640,Virizion,Grass Fighting,580,91,90,72,90,129,108,5.0,https://img.pokemondb.net/sprites/home/normal/2x/virizion.jpg,2.0,200.0
0641,Tornadus,Flying,580,79,115,70,125,80,111,5.0,https://img.pokemondb.net/sprites/home/normal/2x/tornadus.jpg,1.5,63.0
0641,Tornadus,Flying,580,79,100,80,110,90,121,5.0,https://img.pokemondb.net/sprites/home/normal/2x/tornadus.jpg,1.5,63.0
0642,Thundurus,Electric Flying,580,79,115,70,125,80,111,5.0,https://img.pokemondb.net/sprites/home/normal/2x/thundurus.jpg,1.5,61.0
0642,Thundurus,Electric Flying,580,79,105,70,145,80,101,5.0,https://img.pokemondb.net/sprites/home/normal/2x/thundurus.jpg,1.5,61.0
0643,Reshiram,Dragon Fire,680,100,120,100,150,120,90,5.0,https://img.pokemondb.net/sprites/home/normal/2x/reshiram.jpg,3.2,330.0
0644,Zekrom,Dragon Electric,680,100,150,120,120,100,90,5.0,https://img.pokemondb.net/sprites/home/normal/2x/zekrom.jpg,2.9,345.0
0645,Landorus,Ground Flying,600,89,125,90,115,80,101,5.0,https://img.pokemondb.net/sprites/home/normal/2x/landorus.jpg,1.5,68.0
0645,Landorus,Ground Flying,600,89,145,90,105,80,91,5.0,https://img.pokemondb.net/sprites/home/normal/2x/landorus.jpg,1.5,68.0
0646,Kyurem,Dragon Ice,660,125,130,90,130,90,95,5.0,https://img.pokemondb.net/sprites/home/normal/2x/kyurem.jpg,3.0,325.0
0646,Kyurem,Dragon Ice,700,125,120,90,170,100,95,5.0,https://img.pokemondb.net/sprites/home/normal/2x/kyurem.jpg,3.0,325.0
0646,Kyurem,Dragon Ice,700,125,170,100,120,90,95,5.0,https://img.pokemondb.net/sprites/home/normal/2x/kyurem.jpg,3.0,325.0
0647,Keldeo,Water Fighting,580,91,72,90,129,90,108,5.0,https://img.pokemondb.net/sprites/home/normal/2x/keldeo.jpg,1.4,48.5
0647,Keldeo,Water Fighting,580,91,72,90,129,90,108,5.0,https://img.pokemondb.net/sprites/home/normal/2x/keldeo.jpg,1.4,48.5
0648,Meloetta,Normal Psychic,600,100,77,77,128,128,90,5.0,https://img.pokemondb.net/sprites/home/normal/2x/meloetta.jpg,0.6,6.5
0648,Meloetta,Normal Fighting,600,100,128,90,77,77,128,5.0,https://img.pokemondb.net/sprites/home/normal/2x/meloetta.jpg,0.6,6.5
0649,Genesect,Bug Steel,600,71,120,95,120,95,99,5.0,https://img.pokemondb.net/sprites/home/normal/2x/genesect.jpg,1.5,82.5
0650,Chespin,Grass,313,56,61,65,48,45,38,6.0,https://img.pokemondb.net/sprites/home/normal/2x/chespin.jpg,0.4,9.0
0651,Quilladin,Grass,405,61,78,95,56,58,57,6.0,https://img.pokemondb.net/sprites/home/normal/2x/quilladin.jpg,0.7,29.0
0652,Chesnaught,Grass Fighting,530,88,107,122,74,75,64,6.0,https://img.pokemondb.net/sprites/home/normal/2x/chesnaught.jpg,1.6,90.0
0653,Fennekin,Fire,307,40,45,40,62,60,60,6.0,https://img.pokemondb.net/sprites/home/normal/2x/fennekin.jpg,0.4,9.4
0654,Braixen,Fire,409,59,59,58,90,70,73,6.0,https://img.pokemondb.net/sprites/home/normal/2x/braixen.jpg,1.0,14.5
0655,Delphox,Fire Psychic,534,75,69,72,114,100,104,6.0,https://img.pokemondb.net/sprites/home/normal/2x/delphox.jpg,1.5,39.0
0656,Froakie,Water,314,41,56,40,62,44,71,6.0,https://img.pokemondb.net/sprites/home/normal/2x/froakie.jpg,0.3,7.0
0657,Frogadier,Water,405,54,63,52,83,56,97,6.0,https://img.pokemondb.net/sprites/home/normal/2x/frogadier.jpg,0.6,10.9
0658,Greninja,Water Dark,530,72,95,67,103,71,122,6.0,https://img.pokemondb.net/sprites/home/normal/2x/greninja.jpg,1.5,40.0
0658,Greninja,Water Dark,640,72,145,67,153,71,132,6.0,https://img.pokemondb.net/sprites/home/normal/2x/greninja.jpg,1.5,40.0
0659,Bunnelby,Normal,237,38,36,38,32,36,57,6.0,https://img.pokemondb.net/sprites/home/normal/2x/bunnelby.jpg,0.4,5.0
0660,Diggersby,Normal Ground,423,85,56,77,50,77,78,6.0,https://img.pokemondb.net/sprites/home/normal/2x/diggersby.jpg,1.0,42.4
0661,Fletchling,Normal Flying,278,45,50,43,40,38,62,6.0,https://img.pokemondb.net/sprites/home/normal/2x/fletchling.jpg,0.3,1.7
0662,Fletchinder,Fire Flying,382,62,73,55,56,52,84,6.0,https://img.pokemondb.net/sprites/home/normal/2x/fletchinder.jpg,0.7,16.0
0663,Talonflame,Fire Flying,499,78,81,71,74,69,126,6.0,https://img.pokemondb.net/sprites/home/normal/2x/talonflame.jpg,1.2,24.5
0664,Scatterbug,Bug,200,38,35,40,27,25,35,6.0,https://img.pokemondb.net/sprites/home/normal/2x/scatterbug.jpg,0.3,2.5
0665,Spewpa,Bug,213,45,22,60,27,30,29,6.0,https://img.pokemondb.net/sprites/home/normal/2x/spewpa.jpg,0.3,8.4
0666,Vivillon,Bug Flying,411,80,52,50,90,50,89,6.0,https://img.pokemondb.net/sprites/home/normal/2x/vivillon.jpg,1.2,17.0
0667,Litleo,Fire Normal,369,62,50,58,73,54,72,6.0,https://img.pokemondb.net/sprites/home/normal/2x/litleo.jpg,0.6,13.5
0668,Pyroar,Fire Normal,507,86,68,72,109,66,106,6.0,https://img.pokemondb.net/sprites/home/normal/2x/pyroar.jpg,1.5,81.5
0669,Flabébé,Fairy,303,44,38,39,61,79,42,6.0,https://img.pokemondb.net/sprites/home/normal/2x/flabebe.jpg,Unknown,Unknown
0670,Floette,Fairy,371,54,45,47,75,98,52,6.0,https://img.pokemondb.net/sprites/home/normal/2x/floette.jpg,0.2,0.9
0671,Florges,Fairy,552,78,65,68,112,154,75,6.0,https://img.pokemondb.net/sprites/home/normal/2x/florges.jpg,1.1,10.0
0672,Skiddo,Grass,350,66,65,48,62,57,52,6.0,https://img.pokemondb.net/sprites/home/normal/2x/skiddo.jpg,0.9,31.0
0673,Gogoat,Grass,531,123,100,62,97,81,68,6.0,https://img.pokemondb.net/sprites/home/normal/2x/gogoat.jpg,1.7,91.0
0674,Pancham,Fighting,348,67,82,62,46,48,43,6.0,https://img.pokemondb.net/sprites/home/normal/2x/pancham.jpg,0.6,8.0
0675,Pangoro,Fighting Dark,495,95,124,78,69,71,58,6.0,https://img.pokemondb.net/sprites/home/normal/2x/pangoro.jpg,2.1,136.0
0676,Furfrou,Normal,472,75,80,60,65,90,102,6.0,https://img.pokemondb.net/sprites/home/normal/2x/furfrou.jpg,1.2,28.0
0677,Espurr,Psychic,355,62,48,54,63,60,68,6.0,https://img.pokemondb.net/sprites/home/normal/2x/espurr.jpg,0.3,3.5
0678,Meowstic,Psychic,466,74,48,76,83,81,104,6.0,https://img.pokemondb.net/sprites/home/normal/2x/meowstic.jpg,0.6,8.5
0678,Meowstic,Psychic,466,74,48,76,83,81,104,6.0,https://img.pokemondb.net/sprites/home/normal/2x/meowstic.jpg,0.6,8.5
0679,Honedge,Steel Ghost,325,45,80,100,35,37,28,6.0,https://img.pokemondb.net/sprites/home/normal/2x/honedge.jpg,0.8,2.0
0680,Doublade,Steel Ghost,448,59,110,150,45,49,35,6.0,https://img.pokemondb.net/sprites/home/normal/2x/doublade.jpg,0.8,4.5
0681,Aegislash,Steel Ghost,500,60,50,140,50,140,60,6.0,https://img.pokemondb.net/sprites/home/normal/2x/aegislash.jpg,1.7,53.0
0681,Aegislash,Steel Ghost,500,60,140,50,140,50,60,6.0,https://img.pokemondb.net/sprites/home/normal/2x/aegislash.jpg,1.7,53.0
0682,Spritzee,Fairy,341,78,52,60,63,65,23,6.0,https://img.pokemondb.net/sprites/home/normal/2x/spritzee.jpg,0.2,0.5
0683,Aromatisse,Fairy,462,101,72,72,99,89,29,6.0,https://img.pokemondb.net/sprites/home/normal/2x/aromatisse.jpg,0.8,15.5
0684,Swirlix,Fairy,341,62,48,66,59,57,49,6.0,https://img.pokemondb.net/sprites/home/normal/2x/swirlix.jpg,0.4,3.5
0685,Slurpuff,Fairy,480,82,80,86,85,75,72,6.0,https://img.pokemondb.net/sprites/home/normal/2x/slurpuff.jpg,0.8,5.0
0686,Inkay,Dark Psychic,288,53,54,53,37,46,45,6.0,https://img.pokemondb.net/sprites/home/normal/2x/inkay.jpg,0.4,3.5
0687,Malamar,Dark Psychic,482,86,92,88,68,75,73,6.0,https://img.pokemondb.net/sprites/home/normal/2x/malamar.jpg,1.5,47.0
0688,Binacle,Rock Water,306,42,52,67,39,56,50,6.0,https://img.pokemondb.net/sprites/home/normal/2x/binacle.jpg,0.5,31.0
0689,Barbaracle,Rock Water,500,72,105,115,54,86,68,6.0,https://img.pokemondb.net/sprites/home/normal/2x/barbaracle.jpg,1.3,96.0
0690,Skrelp,Poison Water,320,50,60,60,60,60,30,6.0,https://img.pokemondb.net/sprites/home/normal/2x/skrelp.jpg,0.5,7.3
0691,Dragalge,Poison Dragon,494,65,75,90,97,123,44,6.0,https://img.pokemondb.net/sprites/home/normal/2x/dragalge.jpg,1.8,81.5
0692,Clauncher,Water,330,50,53,62,58,63,44,6.0,https://img.pokemondb.net/sprites/home/normal/2x/clauncher.jpg,0.5,8.3
0693,Clawitzer,Water,500,71,73,88,120,89,59,6.0,https://img.pokemondb.net/sprites/home/normal/2x/clawitzer.jpg,1.3,35.3
0694,Helioptile,Electric Normal,289,44,38,33,61,43,70,6.0,https://img.pokemondb.net/sprites/home/normal/2x/helioptile.jpg,0.5,6.0
0695,Heliolisk,Electric Normal,481,62,55,52,109,94,109,6.0,https://img.pokemondb.net/sprites/home/normal/2x/heliolisk.jpg,1.0,21.0
0696,Tyrunt,Rock Dragon,362,58,89,77,45,45,48,6.0,https://img.pokemondb.net/sprites/home/normal/2x/tyrunt.jpg,0.8,26.0
0697,Tyrantrum,Rock Dragon,521,82,121,119,69,59,71,6.0,https://img.pokemondb.net/sprites/home/normal/2x/tyrantrum.jpg,2.5,270.0
0698,Amaura,Rock Ice,362,77,59,50,67,63,46,6.0,https://img.pokemondb.net/sprites/home/normal/2x/amaura.jpg,1.3,25.2
0699,Aurorus,Rock Ice,521,123,77,72,99,92,58,6.0,https://img.pokemondb.net/sprites/home/normal/2x/aurorus.jpg,2.7,225.0
0700,Sylveon,Fairy,525,95,65,65,110,130,60,6.0,https://img.pokemondb.net/sprites/home/normal/2x/sylveon.jpg,1.0,23.5
0701,Hawlucha,Fighting Flying,500,78,92,75,74,63,118,6.0,https://img.pokemondb.net/sprites/home/normal/2x/hawlucha.jpg,0.8,21.5
0702,Dedenne,Electric Fairy,431,67,58,57,81,67,101,6.0,https://img.pokemondb.net/sprites/home/normal/2x/dedenne.jpg,0.2,2.2
0703,Carbink,Rock Fairy,500,50,50,150,50,150,50,6.0,https://img.pokemondb.net/sprites/home/normal/2x/carbink.jpg,0.3,5.7
0704,Goomy,Dragon,300,45,50,35,55,75,40,6.0,https://img.pokemondb.net/sprites/home/normal/2x/goomy.jpg,0.3,2.8
0705,Sliggoo,Dragon,452,68,75,53,83,113,60,6.0,https://img.pokemondb.net/sprites/home/normal/2x/sliggoo.jpg,0.8,17.5
0705,Sliggoo,Steel Dragon,452,58,75,83,83,113,40,6.0,https://img.pokemondb.net/sprites/home/normal/2x/sliggoo.jpg,0.8,17.5
0706,Goodra,Dragon,600,90,100,70,110,150,80,6.0,https://img.pokemondb.net/sprites/home/normal/2x/goodra.jpg,2.0,150.5
0706,Goodra,Steel Dragon,600,80,100,100,110,150,60,6.0,https://img.pokemondb.net/sprites/home/normal/2x/goodra.jpg,2.0,150.5
0707,Klefki,Steel Fairy,470,57,80,91,80,87,75,6.0,https://img.pokemondb.net/sprites/home/normal/2x/klefki.jpg,0.2,3.0
0708,Phantump,Ghost Grass,309,43,70,48,50,60,38,6.0,https://img.pokemondb.net/sprites/home/normal/2x/phantump.jpg,0.4,7.0
0709,Trevenant,Ghost Grass,474,85,110,76,65,82,56,6.0,https://img.pokemondb.net/sprites/home/normal/2x/trevenant.jpg,1.5,71.0
0710,Pumpkaboo,Ghost Grass,335,49,66,70,44,55,51,6.0,https://img.pokemondb.net/sprites/home/normal/2x/pumpkaboo.jpg,0.4,5.0
0710,Pumpkaboo,Ghost Grass,335,44,66,70,44,55,56,6.0,https://img.pokemondb.net/sprites/home/normal/2x/pumpkaboo.jpg,0.4,5.0
0710,Pumpkaboo,Ghost Grass,335,54,66,70,44,55,46,6.0,https://img.pokemondb.net/sprites/home/normal/2x/pumpkaboo.jpg,0.4,5.0
0710,Pumpkaboo,Ghost Grass,335,59,66,70,44,55,41,6.0,https://img.pokemondb.net/sprites/home/normal/2x/pumpkaboo.jpg,0.4,5.0
0711,Gourgeist,Ghost Grass,494,65,90,122,58,75,84,6.0,https://img.pokemondb.net/sprites/home/normal/2x/gourgeist.jpg,0.9,12.5
0711,Gourgeist,Ghost Grass,494,55,85,122,58,75,99,6.0,https://img.pokemondb.net/sprites/home/normal/2x/gourgeist.jpg,0.9,12.5
0711,Gourgeist,Ghost Grass,494,75,95,122,58,75,69,6.0,https://img.pokemondb.net/sprites/home/normal/2x/gourgeist.jpg,0.9,12.5
0711,Gourgeist,Ghost Grass,494,85,100,122,58,75,54,6.0,https://img.pokemondb.net/sprites/home/normal/2x/gourgeist.jpg,0.9,12.5
0712,Bergmite,Ice,304,55,69,85,32,35,28,6.0,https://img.pokemondb.net/sprites/home/normal/2x/bergmite.jpg,1.0,99.5
0713,Avalugg,Ice,514,95,117,184,44,46,28,6.0,https://img.pokemondb.net/sprites/home/normal/2x/avalugg.jpg,2.0,505.0
0713,Avalugg,Ice Rock,514,95,127,184,34,36,38,6.0,https://img.pokemondb.net/sprites/home/normal/2x/avalugg.jpg,2.0,505.0
0714,Noibat,Flying Dragon,245,40,30,35,45,40,55,6.0,https://img.pokemondb.net/sprites/home/normal/2x/noibat.jpg,0.5,8.0
0715,Noivern,Flying Dragon,535,85,70,80,97,80,123,6.0,https://img.pokemondb.net/sprites/home/normal/2x/noivern.jpg,1.5,85.0
0716,Xerneas,Fairy,680,126,131,95,131,98,99,6.0,https://img.pokemondb.net/sprites/home/normal/2x/xerneas.jpg,3.0,215.0
0717,Yveltal,Dark Flying,680,126,131,95,131,98,99,6.0,https://img.pokemondb.net/sprites/home/normal/2x/yveltal.jpg,5.8,203.0
0718,Zygarde,Dragon Ground,600,108,100,121,81,95,95,6.0,https://img.pokemondb.net/sprites/home/normal/2x/zygarde.jpg,5.0,305.0
0718,Zygarde,Dragon Ground,486,54,100,71,61,85,115,6.0,https://img.pokemondb.net/sprites/home/normal/2x/zygarde.jpg,5.0,305.0
0718,Zygarde,Dragon Ground,708,216,100,121,91,95,85,6.0,https://img.pokemondb.net/sprites/home/normal/2x/zygarde.jpg,5.0,305.0
0719,Diancie,Rock Fairy,600,50,100,150,100,150,50,6.0,https://img.pokemondb.net/sprites/home/normal/2x/diancie.jpg,0.7,8.8
0719,Diancie,Rock Fairy,700,50,160,110,160,110,110,6.0,https://img.pokemondb.net/sprites/home/normal/2x/diancie.jpg,0.7,8.8
0720,Hoopa,Psychic Ghost,600,80,110,60,150,130,70,6.0,https://img.pokemondb.net/sprites/home/normal/2x/hoopa.jpg,0.5,9.0
0720,Hoopa,Psychic Dark,680,80,160,60,170,130,80,6.0,https://img.pokemondb.net/sprites/home/normal/2x/hoopa.jpg,0.5,9.0
0721,Volcanion,Fire Water,600,80,110,120,130,90,70,6.0,https://img.pokemondb.net/sprites/home/normal/2x/volcanion.jpg,1.7,195.0
0722,Rowlet,Grass Flying,320,68,55,55,50,50,42,7.0,https://img.pokemondb.net/sprites/home/normal/2x/rowlet.jpg,0.3,1.5
0723,Dartrix,Grass Flying,420,78,75,75,70,70,52,7.0,https://img.pokemondb.net/sprites/home/normal/2x/dartrix.jpg,0.7,16.0
0724,Decidueye,Grass Ghost,530,78,107,75,100,100,70,7.0,https://img.pokemondb.net/sprites/home/normal/2x/decidueye.jpg,1.6,36.6
0724,Decidueye,Grass Fighting,530,88,112,80,95,95,60,7.0,https://img.pokemondb.net/sprites/home/normal/2x/decidueye.jpg,1.6,36.6
0725,Litten,Fire,320,45,65,40,60,40,70,7.0,https://img.pokemondb.net/sprites/home/normal/2x/litten.jpg,0.4,4.3
0726,Torracat,Fire,420,65,85,50,80,50,90,7.0,https://img.pokemondb.net/sprites/home/normal/2x/torracat.jpg,0.7,25.0
0727,Incineroar,Fire Dark,530,95,115,90,80,90,60,7.0,https://img.pokemondb.net/sprites/home/normal/2x/incineroar.jpg,1.8,83.0
0728,Popplio,Water,320,50,54,54,66,56,40,7.0,https://img.pokemondb.net/sprites/home/normal/2x/popplio.jpg,0.4,7.5
0729,Brionne,Water,420,60,69,69,91,81,50,7.0,https://img.pokemondb.net/sprites/home/normal/2x/brionne.jpg,0.6,17.5
0730,Primarina,Water Fairy,530,80,74,74,126,116,60,7.0,https://img.pokemondb.net/sprites/home/normal/2x/primarina.jpg,1.8,44.0
0731,Pikipek,Normal Flying,265,35,75,30,30,30,65,7.0,https://img.pokemondb.net/sprites/home/normal/2x/pikipek.jpg,0.3,1.2
0732,Trumbeak,Normal Flying,355,55,85,50,40,50,75,7.0,https://img.pokemondb.net/sprites/home/normal/2x/trumbeak.jpg,0.6,14.8
0733,Toucannon,Normal Flying,485,80,120,75,75,75,60,7.0,https://img.pokemondb.net/sprites/home/normal/2x/toucannon.jpg,1.1,26.0
0734,Yungoos,Normal,253,48,70,30,30,30,45,7.0,https://img.pokemondb.net/sprites/home/normal/2x/yungoos.jpg,0.4,6.0
0735,Gumshoos,Normal,418,88,110,60,55,60,45,7.0,https://img.pokemondb.net/sprites/home/normal/2x/gumshoos.jpg,0.7,14.2
0736,Grubbin,Bug,300,47,62,45,55,45,46,7.0,https://img.pokemondb.net/sprites/home/normal/2x/grubbin.jpg,0.4,4.4
0737,Charjabug,Bug Electric,400,57,82,95,55,75,36,7.0,https://img.pokemondb.net/sprites/home/normal/2x/charjabug.jpg,0.5,10.5
0738,Vikavolt,Bug Electric,500,77,70,90,145,75,43,7.0,https://img.pokemondb.net/sprites/home/normal/2x/vikavolt.jpg,1.5,45.0
0739,Crabrawler,Fighting,338,47,82,57,42,47,63,7.0,https://img.pokemondb.net/sprites/home/normal/2x/crabrawler.jpg,0.6,7.0
0740,Crabominable,Fighting Ice,478,97,132,77,62,67,43,7.0,https://img.pokemondb.net/sprites/home/normal/2x/crabominable.jpg,1.7,180.0
0741,Oricorio,Fire Flying,476,75,70,70,98,70,93,7.0,https://img.pokemondb.net/sprites/home/normal/2x/oricorio.jpg,0.6,3.4
0741,Oricorio,Electric Flying,476,75,70,70,98,70,93,7.0,https://img.pokemondb.net/sprites/home/normal/2x/oricorio.jpg,0.6,3.4
0741,Oricorio,Psychic Flying,476,75,70,70,98,70,93,7.0,https://img.pokemondb.net/sprites/home/normal/2x/oricorio.jpg,0.6,3.4
0741,Oricorio,Ghost Flying,476,75,70,70,98,70,93,7.0,https://img.pokemondb.net/sprites/home/normal/2x/oricorio.jpg,0.6,3.4
0742,Cutiefly,Bug Fairy,304,40,45,40,55,40,84,7.0,https://img.pokemondb.net/sprites/home/normal/2x/cutiefly.jpg,0.1,0.2
0743,Ribombee,Bug Fairy,464,60,55,60,95,70,124,7.0,https://img.pokemondb.net/sprites/home/normal/2x/ribombee.jpg,0.2,0.5
0744,Rockruff,Rock,280,45,65,40,30,40,60,7.0,https://img.pokemondb.net/sprites/home/normal/2x/rockruff.jpg,0.5,9.2
0744,Rockruff,Rock,280,45,65,40,30,40,60,7.0,https://img.pokemondb.net/sprites/home/normal/2x/rockruff.jpg,0.5,9.2
0745,Lycanroc,Rock,487,75,115,65,55,65,112,7.0,https://img.pokemondb.net/sprites/home/normal/2x/lycanroc.jpg,0.8,25.0
0745,Lycanroc,Rock,487,85,115,75,55,75,82,7.0,https://img.pokemondb.net/sprites/home/normal/2x/lycanroc.jpg,0.8,25.0
0745,Lycanroc,Rock,487,75,117,65,55,65,110,7.0,https://img.pokemondb.net/sprites/home/normal/2x/lycanroc.jpg,0.8,25.0
0746,Wishiwashi,Water,175,45,20,20,25,25,40,7.0,https://img.pokemondb.net/sprites/home/normal/2x/wishiwashi.jpg,0.2,0.3
0746,Wishiwashi,Water,620,45,140,130,140,135,30,7.0,https://img.pokemondb.net/sprites/home/normal/2x/wishiwashi.jpg,0.2,0.3
0747,Mareanie,Poison Water,305,50,53,62,43,52,45,7.0,https://img.pokemondb.net/sprites/home/normal/2x/mareanie.jpg,0.4,8.0
0748,Toxapex,Poison Water,495,50,63,152,53,142,35,7.0,https://img.pokemondb.net/sprites/home/normal/2x/toxapex.jpg,0.7,14.5
0749,Mudbray,Ground,385,70,100,70,45,55,45,7.0,https://img.pokemondb.net/sprites/home/normal/2x/mudbray.jpg,1.0,110.0
0750,Mudsdale,Ground,500,100,125,100,55,85,35,7.0,https://img.pokemondb.net/sprites/home/normal/2x/mudsdale.jpg,2.5,920.0
0751,Dewpider,Water Bug,269,38,40,52,40,72,27,7.0,https://img.pokemondb.net/sprites/home/normal/2x/dewpider.jpg,0.3,4.0
0752,Araquanid,Water Bug,454,68,70,92,50,132,42,7.0,https://img.pokemondb.net/sprites/home/normal/2x/araquanid.jpg,1.8,82.0
0753,Fomantis,Grass,250,40,55,35,50,35,35,7.0,https://img.pokemondb.net/sprites/home/normal/2x/fomantis.jpg,0.3,1.5
0754,Lurantis,Grass,480,70,105,90,80,90,45,7.0,https://img.pokemondb.net/sprites/home/normal/2x/lurantis.jpg,0.9,18.5
0755,Morelull,Grass Fairy,285,40,35,55,65,75,15,7.0,https://img.pokemondb.net/sprites/home/normal/2x/morelull.jpg,0.2,1.5
0756,Shiinotic,Grass Fairy,405,60,45,80,90,100,30,7.0,https://img.pokemondb.net/sprites/home/normal/2x/shiinotic.jpg,1.0,11.5
0757,Salandit,Poison Fire,320,48,44,40,71,40,77,7.0,https://img.pokemondb.net/sprites/home/normal/2x/salandit.jpg,0.6,4.8
0758,Salazzle,Poison Fire,480,68,64,60,111,60,117,7.0,https://img.pokemondb.net/sprites/home/normal/2x/salazzle.jpg,1.2,22.2
0759,Stufful,Normal Fighting,340,70,75,50,45,50,50,7.0,https://img.pokemondb.net/sprites/home/normal/2x/stufful.jpg,0.5,6.8
0760,Bewear,Normal Fighting,500,120,125,80,55,60,60,7.0,https://img.pokemondb.net/sprites/home/normal/2x/bewear.jpg,2.1,135.0
0761,Bounsweet,Grass,210,42,30,38,30,38,32,7.0,https://img.pokemondb.net/sprites/home/normal/2x/bounsweet.jpg,0.3,3.2
0762,Steenee,Grass,290,52,40,48,40,48,62,7.0,https://img.pokemondb.net/sprites/home/normal/2x/steenee.jpg,0.7,8.2
0763,Tsareena,Grass,510,72,120,98,50,98,72,7.0,https://img.pokemondb.net/sprites/home/normal/2x/tsareena.jpg,1.2,21.4
0764,Comfey,Fairy,485,51,52,90,82,110,100,7.0,https://img.pokemondb.net/sprites/home/normal/2x/comfey.jpg,0.1,0.3
0765,Oranguru,Normal Psychic,490,90,60,80,90,110,60,7.0,https://img.pokemondb.net/sprites/home/normal/2x/oranguru.jpg,1.5,76.0
0766,Passimian,Fighting,490,100,120,90,40,60,80,7.0,https://img.pokemondb.net/sprites/home/normal/2x/passimian.jpg,2.0,82.8
0767,Wimpod,Bug Water,230,25,35,40,20,30,80,7.0,https://img.pokemondb.net/sprites/home/normal/2x/wimpod.jpg,0.5,12.0
0768,Golisopod,Bug Water,530,75,125,140,60,90,40,7.0,https://img.pokemondb.net/sprites/home/normal/2x/golisopod.jpg,2.0,108.0
0769,Sandygast,Ghost Ground,320,55,55,80,70,45,15,7.0,https://img.pokemondb.net/sprites/home/normal/2x/sandygast.jpg,0.5,70.0
0770,Palossand,Ghost Ground,480,85,75,110,100,75,35,7.0,https://img.pokemondb.net/sprites/home/normal/2x/palossand.jpg,1.3,250.0
0771,Pyukumuku,Water,410,55,60,130,30,130,5,7.0,https://img.pokemondb.net/sprites/home/normal/2x/pyukumuku.jpg,0.3,1.2
0772,Type: Null,Normal,534,95,95,95,95,95,59,7.0,https://img.pokemondb.net/sprites/home/normal/2x/type-null.jpg,Unknown,Unknown
0773,Silvally,Normal,570,95,95,95,95,95,95,7.0,https://img.pokemondb.net/sprites/home/normal/2x/silvally.jpg,2.3,100.5
0774,Minior,Rock Flying,440,60,60,100,60,100,60,7.0,https://img.pokemondb.net/sprites/home/normal/2x/minior.jpg,0.3,40.0
0774,Minior,Rock Flying,500,60,100,60,100,60,120,7.0,https://img.pokemondb.net/sprites/home/normal/2x/minior.jpg,0.3,40.0
0775,Komala,Normal,480,65,115,65,75,95,65,7.0,https://img.pokemondb.net/sprites/home/normal/2x/komala.jpg,0.4,19.9
0776,Turtonator,Fire Dragon,485,60,78,135,91,85,36,7.0,https://img.pokemondb.net/sprites/home/normal/2x/turtonator.jpg,2.0,212.0
0777,Togedemaru,Electric Steel,435,65,98,63,40,73,96,7.0,https://img.pokemondb.net/sprites/home/normal/2x/togedemaru.jpg,0.3,3.3
0778,Mimikyu,Ghost Fairy,476,55,90,80,50,105,96,7.0,https://img.pokemondb.net/sprites/home/normal/2x/mimikyu.jpg,0.2,0.7
0779,Bruxish,Water Psychic,475,68,105,70,70,70,92,7.0,https://img.pokemondb.net/sprites/home/normal/2x/bruxish.jpg,0.9,19.0
0780,Drampa,Normal Dragon,485,78,60,85,135,91,36,7.0,https://img.pokemondb.net/sprites/home/normal/2x/drampa.jpg,3.0,185.0
0781,Dhelmise,Ghost Grass,517,70,131,100,86,90,40,7.0,https://img.pokemondb.net/sprites/home/normal/2x/dhelmise.jpg,3.9,210.0
0782,Jangmo-o,Dragon,300,45,55,65,45,45,45,7.0,https://img.pokemondb.net/sprites/home/normal/2x/jangmo-o.jpg,0.6,29.7
0783,Hakamo-o,Dragon Fighting,420,55,75,90,65,70,65,7.0,https://img.pokemondb.net/sprites/home/normal/2x/hakamo-o.jpg,1.2,47.0
0784,Kommo-o,Dragon Fighting,600,75,110,125,100,105,85,7.0,https://img.pokemondb.net/sprites/home/normal/2x/kommo-o.jpg,1.6,78.2
0785,Tapu Koko,Electric Fairy,570,70,115,85,95,75,130,7.0,https://img.pokemondb.net/sprites/home/normal/2x/tapu-koko.jpg,Unknown,Unknown
0786,Tapu Lele,Psychic Fairy,570,70,85,75,130,115,95,7.0,https://img.pokemondb.net/sprites/home/normal/2x/tapu-lele.jpg,Unknown,Unknown
0787,Tapu Bulu,Grass Fairy,570,70,130,115,85,95,75,7.0,https://img.pokemondb.net/sprites/home/normal/2x/tapu-bulu.jpg,Unknown,Unknown
