Name,Generation,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Total,Height(m),Weight(kg),Image URL,Stat_Total,Physical_Ratio,Special_Ratio,Offensive_Ratio,Defensive_Ratio,Speed_Ratio,BMI,Is_Single_Type,Primary_Bug,Primary_Dark,Primary_Dragon,Primary_Electric,Primary_Fairy,Primary_Fighting,Primary_Fire,Primary_Flying,Primary_Ghost,Primary_Grass,Primary_Ground,Primary_Ice,Primary_Normal,Primary_Poison,Primary_Psychic,Primary_Rock,Primary_Steel,Primary_Water,Secondary_Bug,Secondary_Dark,Secondary_Dragon,Secondary_Electric,Secondary_Fairy,Secondary_Fighting,Secondary_Fire,Secondary_Flying,Secondary_Ghost,Secondary_Grass,Secondary_Ground,Secondary_Ice,Secondary_Normal,Secondary_Poison,Secondary_Psychic,Secondary_Rock,Secondary_Steel,Secondary_Water,Is_Early_Gen,Highest_Stat,Stat_Spread
Cascoon,3.0,50,35,55,25,25,15,205,0.7,11.5,https://img.pokemondb.net/sprites/home/normal/2x/cascoon.jpg,205,0.43902439024390244,0.24390243902439024,0.2926829268292683,0.3902439024390244,0.07317073170731707,23.469387755102044,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Defense,15.625833311112295
Toxapex,7.0,50,63,152,53,142,35,495,0.7,14.5,https://img.pokemondb.net/sprites/home/normal/2x/toxapex.jpg,495,0.43434343434343436,0.3939393939393939,0.23434343434343435,0.593939393939394,0.0707070707070707,29.59183673469388,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,Defense,50.859610694538354
Zamazenta,8.0,92,120,115,80,115,138,660,2.9,210.0,https://img.pokemondb.net/sprites/home/normal/2x/zamazenta.jpg,660,0.3560606060606061,0.29545454545454547,0.30303030303030304,0.3484848484848485,0.20909090909090908,24.970273483947683,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Speed,20.774984957876626
Tentacruel,1.0,80,70,65,80,120,100,515,1.6,55.0,https://img.pokemondb.net/sprites/home/normal/2x/tentacruel.jpg,515,0.2621359223300971,0.3883495145631068,0.2912621359223301,0.3592233009708738,0.1941747572815534,21.484374999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,Sp. Def,20.59530690877576
Registeel,3.0,80,75,150,75,150,50,580,1.9,205.0,https://img.pokemondb.net/sprites/home/normal/2x/registeel.jpg,580,0.3879310344827586,0.3879310344827586,0.25862068965517243,0.5172413793103449,0.08620689655172414,56.78670360110804,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Defense,42.62237284181474
Misdreavus,2.0,60,60,60,85,85,85,435,0.7,1.0,https://img.pokemondb.net/sprites/home/normal/2x/misdreavus.jpg,435,0.27586206896551724,0.39080459770114945,0.3333333333333333,0.3333333333333333,0.19540229885057472,2.0408163265306127,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Sp. Atk,13.693063937629153
Starly,4.0,40,55,30,30,30,60,245,0.3,2.0,https://img.pokemondb.net/sprites/home/normal/2x/starly.jpg,245,0.3469387755102041,0.24489795918367346,0.3469387755102041,0.24489795918367346,0.24489795918367346,22.22222222222222,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,Speed,13.570801990548189
Gible,4.0,58,70,45,40,45,42,300,0.7,20.5,https://img.pokemondb.net/sprites/home/normal/2x/gible.jpg,300,0.38333333333333336,0.2833333333333333,0.36666666666666664,0.3,0.14,41.83673469387756,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,Attack,11.64474130240771
Croagunk,4.0,48,61,40,61,40,50,300,0.7,23.0,https://img.pokemondb.net/sprites/home/normal/2x/croagunk.jpg,300,0.33666666666666667,0.33666666666666667,0.4066666666666667,0.26666666666666666,0.16666666666666666,46.93877551020409,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,Attack,9.444575162494075
Ampharos,2.0,90,75,85,115,90,55,510,1.4,61.5,https://img.pokemondb.net/sprites/home/normal/2x/ampharos.jpg,510,0.3137254901960784,0.4019607843137255,0.37254901960784315,0.3431372549019608,0.10784313725490197,31.377551020408166,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Sp. Atk,19.748417658131498
Slowbro,1.0,95,75,110,100,80,30,490,1.6,78.5,https://img.pokemondb.net/sprites/home/normal/2x/slowbro.jpg,490,0.37755102040816324,0.3673469387755102,0.35714285714285715,0.3877551020408163,0.061224489795918366,30.664062499999993,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,Defense,28.401877872187722
Flareon,1.0,65,130,60,95,110,65,525,0.9,25.0,https://img.pokemondb.net/sprites/home/normal/2x/flareon.jpg,525,0.3619047619047619,0.3904761904761905,0.42857142857142855,0.3238095238095238,0.12380952380952381,30.864197530864196,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Attack,28.766299727285052
Quaxly,9.0,55,65,45,50,45,50,310,0.5,6.1,https://img.pokemondb.net/sprites/scarlet-violet/normal/quaxly.png,310,0.3548387096774194,0.3064516129032258,0.3709677419354839,0.2903225806451613,0.16129032258064516,24.4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Attack,7.52772652709081
Lucario,4.0,70,110,70,115,70,90,525,1.2,54.0,https://img.pokemondb.net/sprites/home/normal/2x/lucario.jpg,525,0.34285714285714286,0.3523809523809524,0.42857142857142855,0.26666666666666666,0.17142857142857143,37.5,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,Sp. Atk,20.91650066335189
Hawlucha,6.0,78,92,75,74,63,118,500,0.8,21.5,https://img.pokemondb.net/sprites/home/normal/2x/hawlucha.jpg,500,0.334,0.274,0.332,0.276,0.236,33.59374999999999,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,Speed,19.366637980472156
Hippopotas,4.0,68,72,78,38,42,32,330,0.8,49.5,https://img.pokemondb.net/sprites/home/normal/2x/hippopotas.jpg,330,0.45454545454545453,0.24242424242424243,0.3333333333333333,0.36363636363636365,0.09696969696969697,77.34374999999999,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Defense,19.86957473123167
Bulbasaur,1.0,45,49,49,65,65,45,318,0.7,6.9,https://img.pokemondb.net/sprites/home/normal/2x/bulbasaur.jpg,318,0.3081761006289308,0.4088050314465409,0.3584905660377358,0.3584905660377358,0.14150943396226415,14.081632653061227,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,Sp. Atk,9.465727652959385
Simipour,5.0,75,98,63,98,63,101,498,1.0,29.0,https://img.pokemondb.net/sprites/home/normal/2x/simipour.jpg,498,0.3232931726907631,0.3232931726907631,0.39357429718875503,0.25301204819277107,0.20281124497991967,29.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Speed,18.099723754798028
Shuppet,3.0,44,75,35,63,33,45,295,0.6,2.3,https://img.pokemondb.net/sprites/home/normal/2x/shuppet.jpg,295,0.3728813559322034,0.3254237288135593,0.46779661016949153,0.2305084745762712,0.15254237288135594,6.388888888888888,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Attack,16.521702898510995
Latios,3.0,80,90,80,130,110,110,600,2.0,60.0,https://img.pokemondb.net/sprites/home/normal/2x/latios.jpg,600,0.2833333333333333,0.4,0.36666666666666664,0.31666666666666665,0.18333333333333332,15.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,Sp. Atk,20.0
Tapu Bulu,7.0,70,130,115,85,95,75,570,1.9,45.5,https://img.pokemondb.net/sprites/home/normal/2x/tapu-bulu.jpg,570,0.4298245614035088,0.3157894736842105,0.37719298245614036,0.3684210526315789,0.13157894736842105,12.603878116343491,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Attack,23.45207879911715
Scizor,2.0,70,130,100,55,80,65,500,1.8,118.0,https://img.pokemondb.net/sprites/home/normal/2x/scizor.jpg,500,0.46,0.27,0.37,0.36,0.13,36.41975308641975,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,Attack,27.507574714370342
Poochyena,3.0,35,55,35,30,30,35,220,0.5,13.6,https://img.pokemondb.net/sprites/home/normal/2x/poochyena.jpg,220,0.4090909090909091,0.2727272727272727,0.38636363636363635,0.29545454545454547,0.1590909090909091,54.4,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Attack,9.309493362512628
Archeops,5.0,75,140,65,112,65,110,567,1.4,32.0,https://img.pokemondb.net/sprites/home/normal/2x/archeops.jpg,567,0.36155202821869487,0.31216931216931215,0.4444444444444444,0.2292768959435626,0.19400352733686066,16.326530612244902,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,Attack,30.78148794324277
Darkrai,4.0,70,90,90,135,90,125,600,1.5,50.5,https://img.pokemondb.net/sprites/home/normal/2x/darkrai.jpg,600,0.3,0.375,0.375,0.3,0.20833333333333334,22.444444444444443,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Sp. Atk,24.698178070456937
Floatzel,4.0,85,105,55,85,50,115,495,1.1,33.5,https://img.pokemondb.net/sprites/home/normal/2x/floatzel.jpg,495,0.32323232323232326,0.2727272727272727,0.3838383838383838,0.21212121212121213,0.23232323232323232,27.685950413223136,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Speed,26.02883016964074
Smoochum,2.0,45,30,15,85,65,65,305,0.4,6.0,https://img.pokemondb.net/sprites/home/normal/2x/smoochum.jpg,305,0.14754098360655737,0.4918032786885246,0.3770491803278688,0.26229508196721313,0.21311475409836064,37.49999999999999,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,Sp. Atk,25.77143121106522
Pikachu,1.0,35,55,40,50,50,90,320,0.4,6.0,https://img.pokemondb.net/sprites/home/normal/2x/pikachu.jpg,320,0.296875,0.3125,0.328125,0.28125,0.28125,37.49999999999999,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Speed,19.407902170679517
Wishiwashi,7.0,45,20,20,25,25,40,175,0.2,0.3,https://img.pokemondb.net/sprites/home/normal/2x/wishiwashi.jpg,175,0.22857142857142856,0.2857142857142857,0.2571428571428571,0.2571428571428571,0.22857142857142856,7.499999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,HP,10.684880283216405
Glimmora,9.0,83,55,90,130,81,86,525,1.5,45.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/glimmora.png,525,0.2761904761904762,0.40190476190476193,0.3523809523809524,0.32571428571428573,0.16380952380952382,20.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,Sp. Atk,24.221890925359236
Darumaka,5.0,70,90,45,15,45,50,315,0.6,37.5,https://img.pokemondb.net/sprites/home/normal/2x/darumaka.jpg,315,0.42857142857142855,0.19047619047619047,0.3333333333333333,0.2857142857142857,0.15873015873015872,104.16666666666667,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Attack,25.446021299998947
Magikarp,1.0,20,10,55,15,20,80,200,0.9,10.0,https://img.pokemondb.net/sprites/home/normal/2x/magikarp.jpg,200,0.325,0.175,0.125,0.375,0.4,12.345679012345679,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Speed,27.868739954771307
Maschiff,9.0,60,78,60,40,51,51,340,0.5,16.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/maschiff.png,340,0.40588235294117647,0.2676470588235294,0.34705882352941175,0.3264705882352941,0.15,64.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Attack,12.80104162428459
